DEPARTAMENTO,TOMBAMENTO,TOMBAMENTO SINVREA,DESCRIÇÃO DO BEM,REF. CONTÁBIL,ESTADO DE CONSERVAÇÃO,CLASSIFICAÇÃO DO BEM,RELACIONADO,DESCRIÇÃO AQUISIÇÃO,VALOR TABELA VIPE,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3492,495215,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3493,495184,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3494,495220,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3495,495186,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3496,495236,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3497,495190,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3498,495191,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3499,495242,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3500,495245,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3501,495198,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3502,495253,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3503,495278,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3504,495297,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3505,495305,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3506,495326,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3507,495329,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3508,495314,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3509,495317,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3510,495360,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3511,495364,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3512,495366,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3513,495357,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3514,495380,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3515,495400,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3516,495383,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3517,495410,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3518,495393,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3519,495394,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3520,495397,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3521,495399,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3522,495421,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3523,495424,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3524,495446,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3525,495433,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3526,495438,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3527,495439,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3528,495460,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3529,495461,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3530,495462,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3531,495465,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3532,495473,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3533,495476,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3534,495477,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3535,495457,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3536,495485,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3537,495493,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3538,495494,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3539,495506,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3540,495512,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3541,495498,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3542,495520,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3543,495522,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3544,495528,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3545,495541,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3546,495535,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3547,495546,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3548,495580,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3549,495584,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3550,495557,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3551,495596,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3552,495599,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3553,495604,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3554,495612,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3555,495618,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3556,495645,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3557,495651,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3558,495655,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3559,495629,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3560,495660,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3561,498808,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3562,498796,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3563,498841,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3564,498828,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3565,498834,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3566,498852,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3567,498856,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3568,498864,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3569,498954,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3570,498959,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3571,498984,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3572,499000,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3573,498999,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3574,499006,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3575,499013,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3576,499029,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3577,499039,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3578,499047,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3579,499066,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3580,499075,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3581,474817,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,DOAÇÃO,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3582,474872,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,DOAÇÃO,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3583,474915,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,DOAÇÃO,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3584,474921,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,DOAÇÃO,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3585,474932,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,DOAÇÃO,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3586,474963,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,DOAÇÃO,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3587,499102,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3588,499089,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3589,499096,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3591,499137,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3592,499142,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3593,499541,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3594,499544,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3595,499560,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3596,499580,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3597,499584,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3598,499567,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3599,499601,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3600,499627,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3601,499609,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3602,499641,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3603,499645,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3604,499653,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3605,499700,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3606,499708,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3607,499715,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3608,499673,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3609,499729,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3610,499751,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3611,499780,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3612,499795,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3613,499812,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3615,499846,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3616,499933,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3617,499936,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3618,499912,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3619,499982,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3620,500003,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3621,500064,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3622,500076,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3623,500031,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3624,500095,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3625,500037,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3626,500115,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3627,500120,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3628,500126,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3629,500131,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3630,500135,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3631,500148,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3632,500162,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3633,500158,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,3634,500182,COLETE A PROVA DE BALAS,1.2.3.1.1.01.05,BOM,SERVÍVEL,NÃO,COMPRA,,,,
